X,Y,Z,Name,Organisme,Adresse,Ville,Province,Code_postal,Localisation_de_l_amiante,Source,L__gislation,Cat__gorie,Latitude,Longitude,Code postal,amiante,gislation,gorie
-73.803006,45.583407,0,Le Petit Prince,de Laval,700 Rue Fleury,Fabreville,Québec,H7P 3B8,Murs plafonds Planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.583407,-73.803006,H7P 3B8,Murs plafonds Planchers,LSST RSST et CSTC,Établissement scolaire
-73.842428,45.571338,0,L'Orée-Des-Bois,de Laval,4185 Rue Séguin,Fabreville,Québec,H7R 2V2,Murs plafonds Planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.571338,-73.842428,H7R 2V2,Murs plafonds Planchers,LSST RSST et CSTC,Établissement scolaire
-73.799506,45.583718,0,Marc-Aurèle-Fortin,de Laval,3225 Rue Christiane,Fabreville,Québec,H7P 1K2,Murs plafonds Planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.583718,-73.799506,H7P 1K2,Murs plafonds Planchers,LSST RSST et CSTC,Établissement scolaire
-73.799969,45.576572,0,Pépin,de Laval,3220 Rue Esther,Fabreville,Québec,H7P 2G9,Murs plafonds Planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.576572,-73.799969,H7P 2G9,Murs plafonds Planchers,LSST RSST et CSTC,Établissement scolaire
-73.816341,45.586326,0,Poly-Jeunesse,de Laval,3578 Boul. Sainte-Rose,Fabreville,Québec,H7P 4K6,Murs plafonds Planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.586326,-73.816341,H7P 4K6,Murs plafonds Planchers,LSST RSST et CSTC,Établissement scolaire
-72.976335,45.282167,0,Farnham Elementary School,Eastern Townships,425 Rue St-Joseph,Farnham,Québec,J2N 1P4,Plafond Mur  Plancher. Isolant Mécanique,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.282167,-72.976335,J2N 1P4,Plafond Mur  Plancher. Isolant Mécanique,LSST RSST et CSTC,Établissement scolaire
-75.909212,45.739003,0,St-Joseph De Farrellton,CSPO,42 Plunkett,Farrellton,Québec,J0X 1T0,Planchers/Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.739003,-75.909212,J0X 1T0,Planchers/Plafonds,LSST RSST et CSTC,Établissement scolaire
-61.900466,47.404143,0,Stella-Maris,CS des Îles,730 Chemin Des Caps,Fatima,Québec,G4T 2T3,Planchers calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,47.404143,-61.900466,G4T 2T3,Planchers calorifuge,LSST RSST et CSTC,Établissement scolaire
-75.449685,46.702324,0,Notre-Dame Du Saint Sacrement,Pierre-Neveu,290 12E Avenue,Ferme Neuve,Québec,J0W 1C0,Carolifugeage,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,46.702324,-75.449685,J0W 1C0,Carolifugeage,LSST RSST et CSTC,Établissement scolaire
-75.45195,46.700936,0,Sacré-Cœur,Pierre-Neveu,148 12E Rue,Ferme Neuve,Québec,J0W 1C0,Plâtres murs et plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,46.700936,-75.45195,J0W 1C0,Plâtres murs et plafonds,LSST RSST et CSTC,Établissement scolaire
-67.091515,52.797112,0,Centre Éducatif De Fermont,du Fer,130 Rue Le Carrefour,Fermont,Québec,G0G 1J0,Plancher/Plafond,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,52.797112,-67.091515,G0G 1J0,Plancher/Plafond,LSST RSST et CSTC,Établissement scolaire
-64.552434,48.888252,0,Notre-Dame-Du-Sacré-Cœur,Chic-Chocs,43 Rue Fontenelle,Fontenelle,Québec,G4X 6R1,Mur plafond et plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,48.888252,-64.552434,G4X 6R1,Mur plafond et plancher,LSST RSST et CSTC,Établissement scolaire
-69.070735,48.737309,0,Cfp Estuaire Pavillon De La Foresterie,de l'Estuaire,2 3E Rue,Forestville,Québec,G0T 1E0,Planchers et plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,48.737309,-69.070735,G0T 1E0,Planchers et plafonds,LSST RSST et CSTC,Établissement scolaire
-69.080895,48.740214,0,École St-Luc Forestville,de l'Estuaire,5 10E Rue,Forestville,Québec,G0T 1E0,Planchers murs et plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,48.740214,-69.080895,G0T 1E0,Planchers murs et plafonds,LSST RSST et CSTC,Établissement scolaire
-69.078787,48.741347,0,Polyvalente Des Rivières Forestville,de l'Estuaire,16A 5E Avenue,Forestville,Québec,G0T 1E0,Extérieur planchers murs plafonds et conduites irrégulières,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,48.741347,-69.078787,G0T 1E0,Extérieur planchers murs plafonds et conduites irrégulières,LSST RSST et CSTC,Établissement scolaire
-76.741121,45.842642,0,Centre Poniac,des Hauts-Bois-de-l'Outaouais,183 Rue Principale,Fort-Coulonge,Québec,J0X 1V0,Plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.842642,-76.741121,J0X 1V0,Plancher,LSST RSST et CSTC,Établissement scolaire
-76.737128,45.842923,0,Sainte-Pierre,des Hauts-Bois-de-l'Outaouais,25 Rue Coulonge,Fort-Coulonge,Québec,J0X 1V0,Plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.842923,-76.737128,J0X 1V0,Plancher,LSST RSST et CSTC,Établissement scolaire
-70.809228,46.462412,0,École L'Envolée,de la Beauce-Etchemin,150 Rue Principale,Frampton,Québec,G0R 1M0,Murs intérieus murs péphériques ett revêtements de planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,46.462412,-70.809228,G0R 1M0,Murs intérieus murs péphériques ett revêtements de planchers,LSST RSST et CSTC,Établissement scolaire
-73.890633,45.053664,0,École Centrale de Saint-Antoine-Abbé,de la Vallée-des-Tisserands,4110 Église Rue,Saint-Antoine-Abbé,Québec,J0S 1N0,PLANCHERS,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.053664,-73.890633,J0S 1N0,PLANCHERS,LSST RSST et CSTC,Établissement scolaire
-73.932389,45.028144,0,Franklin,New Frontiers,1410 Route 202,Franklin Centre,Québec,J0S 1E0,plancher  murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.028144,-73.932389,J0S 1E0,plancher  murs,LSST RSST et CSTC,Établissement scolaire
-64.477946,48.838124,0,C.-E.-Pouliot,Chic-Chocs,85 Boul. De Gaspé,Gaspé,Québec,G4X 2T8,Mur (peinture sur blocs) plafond plancher tuyauterie,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,48.838124,-64.477946,G4X 2T8,Mur (peinture sur blocs) plafond plancher tuyauterie,LSST RSST et CSTC,Établissement scolaire
-64.487091,48.830546,0,De La Découverte,Chic-Chocs,151 Rue Jacques-Cartier,Gaspé,Québec,G4X 2P7,Mur de deux local,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,48.830546,-64.487091,G4X 2P7,Mur de deux local,LSST RSST et CSTC,Établissement scolaire
-64.483686,48.831825,0,Résidence Cep,Chic-Chocs,96 Rue Jacques-Cartier,Gaspé,Québec,G4X 2S8,Plancher tuile,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,48.831825,-64.483686,G4X 2S8,Plancher tuile,LSST RSST et CSTC,Établissement scolaire
-64.487091,48.830546,0,Saint-Rosaire,Chic-Chocs,151 Rue Jacques-Cartier,Gaspé,Québec,G4X 2P7,Mur  plafond plancher tuyauterie,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,48.830546,-64.487091,G4X 2P7,Mur  plafond plancher tuyauterie,LSST RSST et CSTC,Établissement scolaire
-64.484465,48.831527,0,Siège Social,Chic-Chocs,102 Rue Jacques-Cartier,Gaspé,Québec,G4X 2S9,1 local de conciergerie,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,48.831527,-64.484465,G4X 2S9,1 local de conciergerie,LSST RSST et CSTC,Établissement scolaire
-75.416492,45.545859,0,Centre La Cité,Centre de services scolaire au Cœur-des-Vallées (CSSCV),50 Rue Des Servantes,Gatineau,Québec,J8M 1C2,Murs int. (plâtrecrépis),Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.545859,-75.416492,J8M 1C2,Murs int. (plâtrecrépis),LSST RSST et CSTC,Établissement scolaire
-75.40565,45.587587,0,École Du Boisé,Centre de services scolaire au Cœur-des-Vallées (CSSCV),231 Rue Dorchester,Gatineau,Québec,J8L 1L9,Murs int. et plafonds (crépis plâtre) calorifuge (tuyauterie),Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.587587,-75.40565,J8L 1L9,Murs int. et plafonds (crépis plâtre) calorifuge (tuyauterie),LSST RSST et CSTC,Établissement scolaire
-75.488922,45.524524,0,École Du Sacré-Coeur (Gatineau),Centre de services scolaire au Cœur-des-Vallées (CSSCV),420 Rue Du Progrès,Gatineau,Québec,J8M 1T3,Murs int. (crépis),Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.524524,-75.488922,J8M 1T3,Murs int. (crépis),LSST RSST et CSTC,Établissement scolaire
-75.416924,45.543851,0,École Saint-Jean-De-Brébeuf,Centre de services scolaire au Cœur-des-Vallées (CSSCV),32 Chemin De Montréal Est,Gatineau,Québec,J8M 1E9,Murs int. (crépis) calorifuge (tuyauterie) Isolation (murs ext.),Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.543851,-75.416924,J8M 1E9,Murs int. (crépis) calorifuge (tuyauterie) Isolation (murs ext.),LSST RSST et CSTC,Établissement scolaire
-75.413245,45.590653,0,École Saint-Laurent,Centre de services scolaire au Cœur-des-Vallées (CSSCV),402 Rue Bélanger,Gatineau,Québec,J8L 2M2,Murs int. et plafonds (crépis plâtre) calorifuge (tuyauterie),Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.590653,-75.413245,J8L 2M2,Murs int. et plafonds (crépis plâtre) calorifuge (tuyauterie),LSST RSST et CSTC,Établissement scolaire
-75.414252,45.587422,0,École Saint-Michel (Gatineau),Centre de services scolaire au Cœur-des-Vallées (CSSCV),146-B Rue Maclaren Est,Gatineau,Québec,J8L 1K1,Murs int. et plafonds (crépis plâtre) calorifuge (tuyauterie) Isolation (entretoit),Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.587422,-75.414252,J8L 1K1,Murs int. et plafonds (crépis plâtre) calorifuge (tuyauterie) Isolation (entretoit),LSST RSST et CSTC,Établissement scolaire
-75.403062,45.587712,0,École Secondaire Hormisdas-Gamelin,Centre de services scolaire au Cœur-des-Vallées (CSSCV),580 Rue Maclaren E,Gatineau,Québec,J8L 2W1,Murs int. et plafonds (crépis plâtre) calorifuge (tuyauterie),Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.587712,-75.403062,J8L 2W1,Murs int. et plafonds (crépis plâtre) calorifuge (tuyauterie),LSST RSST et CSTC,Établissement scolaire
-75.484111,45.535706,0,École Aux Quatre-Vents,Commission scolaire de la Rivière-du-Nord,1115 Rue De Neuville,Gatineau,Québec,J8M 2C7,pâte cimentaire,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.535706,-75.484111,J8M 2C7,pâte cimentaire,LSST RSST et CSTC,Établissement scolaire
-75.722024,45.433585,0,Annexe,CSPO,225 Rue Saint-Rédempteur,Gatineau,Québec,J8X 2T3,Planchers/Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.433585,-75.722024,J8X 2T3,Planchers/Murs,LSST RSST et CSTC,Établissement scolaire
-75.738799,45.431595,0,Centre La Génération,CSPO,35 Rue Davies,Gatineau,Québec,J8Y 4S8,Calorifuge/Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.431595,-75.738799,J8Y 4S8,Calorifuge/Murs,LSST RSST et CSTC,Établissement scolaire
-75.736399,45.435427,0,Centre Mgr-Lucien-Beaudoin,CSPO,34 Rue Binet,Gatineau,Québec,J8Y 2T4,Calorifuge/Planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.435427,-75.736399,J8Y 2T4,Calorifuge/Planchers,LSST RSST et CSTC,Établissement scolaire
-75.736735,45.447419,0,Centre Saint-Raymond,CSPO,30 Boul. Saint-Raymond,Gatineau,Québec,J8Y 1R6,Calorifuge/Planchers/Plafonds/Isolant,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.447419,-75.736735,J8Y 1R6,Calorifuge/Planchers/Plafonds/Isolant,LSST RSST et CSTC,Établissement scolaire
-75.7621,45.461172,0,Côte-Du-Nord,CSPO,15 Rue Des Groseillers,Gatineau,Québec,J8Z 1M4,Calorifuge/Planchers/Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.461172,-75.7621,J8Z 1M4,Calorifuge/Planchers/Murs,LSST RSST et CSTC,Établissement scolaire
-75.845091,45.406019,0,Des Trois-Portages,CSPO,120 Rue Broad,Gatineau,Québec,J9H 6W3,Plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.406019,-75.845091,J9H 6W3,Plancher,LSST RSST et CSTC,Établissement scolaire
-75.745156,45.438079,0,École du Lac-des-Fées,CSPO,4 Rue Camille-Gay,Gatineau,Québec,J8Y 2K5,Calorifuge/vide sanitaire/Planchers/Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.438079,-75.745156,J8Y 2K5,Calorifuge/vide sanitaire/Planchers/Murs,LSST RSST et CSTC,Établissement scolaire
-75.722024,45.433585,0,Du Parc-De-La-Montagne,CSPO,225 Rue Saint-Rédempteur,Gatineau,Québec,J8X 2T3,Calorifuge/Planchers/Plafonds/Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.433585,-75.722024,J8X 2T3,Calorifuge/Planchers/Plafonds/Murs,LSST RSST et CSTC,Établissement scolaire
-75.838036,45.40493,0,Du Vieux-Verger,CSPO,550 Boul. Wilfrid-Lavigne,Gatineau,Québec,J9H 6L5,Planchers/Plafonds/Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.40493,-75.838036,J9H 6L5,Planchers/Plafonds/Murs,LSST RSST et CSTC,Établissement scolaire
-75.736735,45.447419,0,École Des Métiers Spécialisés,CSPO,30 Boul. Saint-Raymond,Gatineau,Québec,J8Y 1R6,Calorifuge/Planchers/Plafonds/Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.447419,-75.736735,J8Y 1R6,Calorifuge/Planchers/Plafonds/Murs,LSST RSST et CSTC,Établissement scolaire
-75.831438,45.392861,0,Euclide-Lanthier,CSPO,50 Rue Élizabeth,Gatineau,Québec,J9H 1E9,Chaufferie/Calorifuge/Plafonds/Planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.392861,-75.831438,J9H 1E9,Chaufferie/Calorifuge/Plafonds/Planchers,LSST RSST et CSTC,Établissement scolaire
-75.851732,45.3953,0,Immeuble Limoges,CSPO,19 Rue Symmes,Gatineau,Québec,J9H 3J3,Calorifuge/Planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.3953,-75.851732,J9H 3J3,Calorifuge/Planchers,LSST RSST et CSTC,Établissement scolaire
-75.755766,45.458339,0,Internationale Du Mont-Bleu,CSPO,45 Rue Boucher,Gatineau,Québec,J8Y 6G2,Calorifuge/Planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.458339,-75.755766,J8Y 6G2,Calorifuge/Planchers,LSST RSST et CSTC,Établissement scolaire
-75.747929,45.420385,0,Jean-De-Brébeuf,CSPO,360 Boul. De Lucerne,Gatineau,Québec,J9A 1A7,Calorifuge/Planchers/Plafonds/Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.420385,-75.747929,J9A 1A7,Calorifuge/Planchers/Plafonds/Murs,LSST RSST et CSTC,Établissement scolaire
-75.717429,45.430619,0,Notre-Dame,CSPO,170 Rue Papineau,Gatineau,Québec,J8X 1V9,Calorifuge/Planchers/Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.430619,-75.717429,J8X 1V9,Calorifuge/Planchers/Plafonds,LSST RSST et CSTC,Établissement scolaire
-75.736286,45.428868,0,Saint-Jean-Bosco,CSPO,71 Rue Saint-Jean-Bosco,Gatineau,Québec,J8Y 3G5,Calorifuge/Planchers/Plafonds/Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.428868,-75.736286,J8Y 3G5,Calorifuge/Planchers/Plafonds/Murs,LSST RSST et CSTC,Établissement scolaire
-75.746065,45.459776,0,Saint-Paul,CSPO,145 Rue Isabelle,Gatineau,Québec,J8Y 5H5,Planchers/Plafonds/Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.459776,-75.746065,J8Y 5H5,Planchers/Plafonds/Murs,LSST RSST et CSTC,Établissement scolaire
-75.746065,45.459776,0,Saint-Paul,CSPO,145 Rue Isabelle,Gatineau,Québec,J8Y 5H5,Calorifuge/Planchers/Isolant,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.459776,-75.746065,J8Y 5H5,Calorifuge/Planchers/Isolant,LSST RSST et CSTC,Établissement scolaire
-75.71916,45.434185,0,Saint-Rédempteur,CSPO,39 Rue Saint-Florent,Gatineau,Québec,J8X 2Z8,Calorifuge/Murs/Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.434185,-75.71916,J8X 2Z8,Calorifuge/Murs/Plafonds,LSST RSST et CSTC,Établissement scolaire
-75.72253,45.436485,0,Secondaire De L'Île,CSPO,255 Rue Saint-Rédempteur,Gatineau,Québec,J8X 2T4,Plafonds/Planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.436485,-75.72253,J8X 2T4,Plafonds/Planchers,LSST RSST et CSTC,Établissement scolaire
-75.844808,45.403998,0,Secondaire Grande-Rivière,CSPO,100 Rue Broad,Gatineau,Québec,J9H 6A9,Calorifuge/Planchers/Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.403998,-75.844808,J9H 6A9,Calorifuge/Planchers/Plafonds,LSST RSST et CSTC,Établissement scolaire
-75.769992,45.462599,0,Secondaire Mont-Bleu,CSPO,389 Boul. De La Cité-Des-Jeunes,Gatineau,Québec,J8Z 1W6,Calorifuge/Planchers/Plafonds/Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.462599,-75.769992,J8Z 1W6,Calorifuge/Planchers/Plafonds/Murs,LSST RSST et CSTC,Établissement scolaire
-75.662665,45.488509,0,Carle,des Draveurs,306 Rue Jacques-Buteux,Gatineau,Québec,J8P 6A2,Murs plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.488509,-75.662665,J8P 6A2,Murs plafonds,LSST RSST et CSTC,Établissement scolaire
-75.695728,45.461458,0,Cea Des Draveurs (Nouvel-Horizon),des Draveurs,100 Rue De La Baie,Gatineau,Québec,J8T 3H7,Murs isolant tuyauterie,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.461458,-75.695728,J8T 3H7,Murs isolant tuyauterie,LSST RSST et CSTC,Établissement scolaire
-75.647916,45.484078,0,Centre Administratif,des Draveurs,200 Boul. Maloney Est,Gatineau,Québec,J8P 1K3,Plafond,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.484078,-75.647916,J8P 1K3,Plafond,LSST RSST et CSTC,Établissement scolaire
-75.652595,45.484562,0,"Centre De Formation Professionnelle
Compétences Outaouais",des Draveurs,183 Rue Broadway,Gatineau,Québec,J8P 3T6,Planchers entre-plafond,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.484562,-75.652595,J8P 3T6,Planchers entre-plafond,LSST RSST et CSTC,Établissement scolaire
-75.647916,45.484078,0,Cfpco (Maloney),des Draveurs,200 Boul. Maloney Est,Gatineau,Québec,J8P 1K3,Tuyau en fibrociment,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.484078,-75.647916,J8P 1K3,Tuyau en fibrociment,LSST RSST et CSTC,Établissement scolaire
-75.671612,45.494727,0,De La Montée,des Draveurs,500 Rue Joseph-Demontigny,Gatineau,Québec,J8P 7C4,Isolant,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.494727,-75.671612,J8P 7C4,Isolant,LSST RSST et CSTC,Établissement scolaire
-75.630579,45.481598,0,De La Traversée,des Draveurs,563 Rue Clément,Gatineau,Québec,J8P 3Y9,Planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.481598,-75.630579,J8P 3Y9,Planchers,LSST RSST et CSTC,Établissement scolaire
-75.630579,45.481598,0,De La Traversée (Sainte-Maria-Goretti),des Draveurs,563 Rue Clément,Gatineau,Québec,J8P 3Y9,Planchers isolant,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.481598,-75.630579,J8P 3Y9,Planchers isolant,LSST RSST et CSTC,Établissement scolaire
-73.447613,45.612531,0,De La Traversée Maternelle,des Draveurs,257 Rue Luck,Gatineau,Québec,J8P 3S4,Planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.612531,-73.447613,J8P 3S4,Planchers,LSST RSST et CSTC,Établissement scolaire
-75.654063,45.494076,0,De L'Odyssée (Jean Xxiii),des Draveurs,180 Rue Magnus Ouest,Gatineau,Québec,J8P 2R2,Planchers plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.494076,-75.654063,J8P 2R2,Planchers plafonds,LSST RSST et CSTC,Établissement scolaire
-75.65364,45.492113,0,De L'Odyssée (Saint-René-Goupil),des Draveurs,179 Boul. Saint-René Ouest,Gatineau,Québec,J8P 2V5,Planchers isolant,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.492113,-75.65364,J8P 2V5,Planchers isolant,LSST RSST et CSTC,Établissement scolaire
-75.722692,45.473703,0,De Touraine (George-Étienne-Cartier),des Draveurs,59 Rue De Provence,Gatineau,Québec,J8T 4V2,Murs isolant tuyauterie,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.473703,-75.722692,J8T 4V2,Murs isolant tuyauterie,LSST RSST et CSTC,Établissement scolaire
-75.722692,45.473703,0,De Touraine (Riviera),des Draveurs,59 Rue De Provence,Gatineau,Québec,J8T 4V2,Murs planchers isolant,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.473703,-75.722692,J8T 4V2,Murs planchers isolant,LSST RSST et CSTC,Établissement scolaire
-75.608503,45.50106,0,Des Belles-Rives,des Draveurs,23 Rue Forget,Gatineau,Québec,J8P 2H7,Planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.50106,-75.608503,J8P 2H7,Planchers,LSST RSST et CSTC,Établissement scolaire
-75.649023,45.484991,0,Des Trois Saisons (Lavictoire),des Draveurs,212 Rue Cédar,Gatineau,Québec,J8P 5E8,Plafonds murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.484991,-75.649023,J8P 5E8,Plafonds murs,LSST RSST et CSTC,Établissement scolaire
-75.649798,45.486513,0,Des Trois-Saisons (St-Pie X),des Draveurs,114 Rue De La Reine-Élisabeth Est,Gatineau,Québec,J8P 5G5,Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.486513,-75.649798,J8P 5G5,Murs,LSST RSST et CSTC,Établissement scolaire
-75.690176,45.471019,0,Du Nouveau-Monde (Renaud),des Draveurs,25 Rue Saint-Arthur,Gatineau,Québec,J8T 3C2,Murs plafonds planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.471019,-75.690176,J8T 3C2,Murs plafonds planchers,LSST RSST et CSTC,Établissement scolaire
-75.68936,45.471822,0,Du Nouveau-Monde (Saint-Rosaire),des Draveurs,9 Rue Sainte-Yvonne,Gatineau,Québec,J8T 1X6,Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.471822,-75.68936,J8T 1X6,Murs,LSST RSST et CSTC,Établissement scolaire
-75.592373,45.495784,0,La Sablonnière,des Draveurs,143 Rue Des Sables,Gatineau,Québec,J8P 7G6,Plafonds planchers isolant,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.495784,-75.592373,J8P 7G6,Plafonds planchers isolant,LSST RSST et CSTC,Établissement scolaire
-75.703655,45.48674,0,La Source,des Draveurs,22 Rue De L'Acadie,Gatineau,Québec,J8T 6G8,Isolant,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.48674,-75.703655,J8T 6G8,Isolant,LSST RSST et CSTC,Établissement scolaire
-75.73375,45.485801,0,Le Petit Prince,des Draveurs,44 Rue De Juan-Les-Pins,Gatineau,Québec,J8T 6H2,Plafonds planchers murs isolant,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.485801,-75.73375,J8T 6H2,Plafonds planchers murs isolant,LSST RSST et CSTC,Établissement scolaire
-75.709211,45.471006,0,Le Tremplin,des Draveurs,31 Rue De L'Abbé-Ginguet,Gatineau,Québec,J8T 3Z4,Planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.471006,-75.709211,J8T 3Z4,Planchers,LSST RSST et CSTC,Établissement scolaire
-75.695437,45.485508,0,L'Oiseau Bleu,des Draveurs,184 Rue Nelligan,Gatineau,Québec,J8T 6J9,Planchers isolant,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.485508,-75.695437,J8T 6J9,Planchers isolant,LSST RSST et CSTC,Établissement scolaire
-75.753336,45.494007,0,Massé,des Draveurs,1 Rue Saint-Alexandre,Gatineau,Québec,J8V 1A8,Isolant,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.494007,-75.753336,J8V 1A8,Isolant,LSST RSST et CSTC,Établissement scolaire
-75.739659,45.492765,0,Polyvalente De L'Érablière,des Draveurs,500 Rue De Cannes,Gatineau,Québec,J8V 1J6,Planchers isolant,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.492765,-75.739659,J8V 1J6,Planchers isolant,LSST RSST et CSTC,Établissement scolaire
-75.699058,45.473921,0,Polyvalente Le Carrefour,des Draveurs,50 Chemin De La Savane,Gatineau,Québec,J8T 3N2,Planchers isolant,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.473921,-75.699058,J8T 3N2,Planchers isolant,LSST RSST et CSTC,Établissement scolaire
-75.644836,45.500504,0,Polyvalente Nicolas-Gatineau,des Draveurs,360 Boul. La Vérendrye Est,Gatineau,Québec,J8P 6K7,Murs colonnes isolant planchers plafonds (tous),Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.500504,-75.644836,J8P 6K7,Murs colonnes isolant planchers plafonds (tous),LSST RSST et CSTC,Établissement scolaire
