lat,lon,Z,Name,Organisme,Adresse,Ville,Province,Code_postal,Localisation_de_l_amiante,Source,L__gislation,Cat__gorie,Latitude,Longitude,Code postal,amiante,gislation,gorie
-73.522315,45.610212,0,Philippe-Labarre,CSSDM,3125 Avenue Fletcher,Montréal,Québec,H1L 4E2,Mur extérieur mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.610212,-73.522315,H1L 4E2,Mur extérieur mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.556295,45.529438,0,Pierre-Dupuy,CSSDM,2000 Rue Parthenais,Montréal,Québec,H2K 3S9,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.529438,-73.556295,H2K 3S9,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.594758,45.524026,0,Robert-Gravel,CSSDM,38 Avenue Fairmount Est,Montréal,Québec,H2T 1C9,Mur plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.524026,-73.594758,H2T 1C9,Mur plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.551047,45.577523,0,Rosalie-Jetté,CSSDM,5100 Rue Bossuet,Montréal,Québec,H1M 2M4,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.577523,-73.551047,H1M 2M4,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.588722,45.552282,0,Rose-Des-Vents,CSSDM,3000 Rue Beaubien Est,Montréal,Québec,H1Y 1H2,Mur plafond plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.552282,-73.588722,H1Y 1H2,Mur plafond plancher,LSST RSST et CSTC,Établissement scolaire
-73.564944,45.554141,0,Saint-Albert-Le-Grand Et Annexe,CSSDM,5050 18E Avenue,Montréal,Québec,H1X 2N9,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.554141,-73.564944,H1X 2N9,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.601256,45.539761,0,Saint-Ambroise,CSSDM,6555 De Normanville,Montréal,Québec,H2S 2B8,Mur plafond plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.539761,-73.601256,H2S 2B8,Mur plafond plancher,LSST RSST et CSTC,Établissement scolaire
-73.648378,45.579476,0,Saint-Antoine-Marie-Claret,CSSDM,10600 Avenue Larose,Montréal,Québec,H2B 2Z3,Plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.579476,-73.648378,H2B 2Z3,Plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.606643,45.552372,0,Saint-Barthélémy Pavillon Sagard,CSSDM,7400 Rue Sagard,Montréal,Québec,H2E 2S9,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.552372,-73.606643,H2E 2S9,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.667663,45.541791,0,Saint-Benoît,CSSDM,500 Avenue Du Mont-Cassin,Montréal,Québec,H3L 1W6,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.541791,-73.667663,H3L 1W6,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.643557,45.461319,0,Sainte-Catherine-De-Sienne,CSSDM,7055 Avenue Somerled,Montréal,Québec,H4V 1V7,,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.461319,-73.643557,H4V 1V7,,LSST RSST et CSTC,Établissement scolaire
-73.590417,45.520518,0,Saint-Enfant-Jésus,CSSDM,75 Rue Villeneuve,Montréal,Québec,H2T 1L1,Mur extérieur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.520518,-73.590417,H2T 1L1,Mur extérieur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.518068,45.594373,0,Saint-François-D'Assise,CSSDM,2150 Rue Liébert,Montréal,Québec,H1L 5R1,Plafond plancher flocage calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.594373,-73.518068,H1L 5R1,Plafond plancher flocage calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.574474,45.55486,0,Saint-François-Solano,CSSDM,3580 Rue Dandurand,Montréal,Québec,H1X 1N6,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.554860,-73.574474,H1X 1N6,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.58704,45.47728,0,Saint-Henri,CSSDM,4115 Rue Saint-Jacques,Montréal,Québec,H4C 1J3,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.477280,-73.58704,H4C 1J3,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.547849,45.552536,0,Saint-Jean-Baptiste-De-La-Salle,CSSDM,2355 Boul. Pie-Ix,Montréal,Québec,H1V 2E6,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.552536,-73.547849,H1V 2E6,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.578067,45.548959,0,Saint-Jean-De-Brébeuf,CSSDM,2870 Rue Dandurand,Montréal,Québec,H1Y 1T5,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.548959,-73.578067,H1Y 1T5,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.570984,45.548598,0,Saint-Jean-De-La-Lande,CSSDM,3129 Avenue Laurier Est,Montréal,Québec,H1Y 1Z6,Mur plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.548598,-73.570984,H1Y 1Z6,Mur plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.59352,45.486371,0,Saint-Léon-De-Westmount,CSSDM,360 Avenue Clark,Montréal,Québec,H3Z 2E6,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.486371,-73.59352,H3Z 2E6,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.643137,45.474382,0,Saint-Luc,CSSDM,6300 Chemin De La Côte-Saint-Luc,Montréal,Québec,H3X 2H4,Mur plafond plancher calorifuge calfeutrage des fenêtres,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.474382,-73.643137,H3X 2H4,Mur plafond plancher calorifuge calfeutrage des fenêtres,LSST RSST et CSTC,Établissement scolaire
-73.589313,45.549871,0,Saint-Marc,CSSDM,6365 1E Avenue,Montréal,Québec,H1Y 3A9,Mur plafond plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.549871,-73.589313,H1Y 3A9,Mur plafond plancher,LSST RSST et CSTC,Établissement scolaire
-73.599531,45.556784,0,Saint-Mathieu,CSSDM,7230 8E Avenue,Montréal,Québec,H2A 3C7,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.556784,-73.599531,H2A 3C7,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.613231,45.577764,0,Saint-Noël-Chabanel,CSSDM,8777 24E Avenue,Montréal,Québec,H1Z 3Z8,Mur plancher calorifuge calfeutrage des fenêtres,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.577764,-73.613231,H1Z 3Z8,Mur plancher calorifuge calfeutrage des fenêtres,LSST RSST et CSTC,Établissement scolaire
-73.537371,45.549161,0,Saint-Nom-Jésus,CSSDM,4131 Rue Adam,Montréal,Québec,H1V 1S8,Mur plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.549161,-73.537371,H1V 1S8,Mur plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.639153,45.540165,0,Saint-Pierre-Apôtre,CSSDM,8550 Rue Clark,Montréal,Québec,H2P 2N7,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.540165,-73.639153,H2P 2N7,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.647257,45.571173,0,Saints-Martyrs-Canadiens,CSSDM,9920 Rue Parthenais,Montréal,Québec,H2B 2LR,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.571173,-73.647257,H2B 2LR,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.590088,45.470239,0,Saint-Zotique,CSSDM,4841 Avenue Palm,Montréal,Québec,H4C 1Y1,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.470239,-73.590088,H4C 1Y1,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.582588,45.552383,0,Sans-Frontieres,CSSDM,5937 9E Avenue,Montréal,Québec,H1Y 2K4,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.552383,-73.582588,H1Y 2K4,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.627343,45.49721,0,Simonne-Monet,CSSDM,3850 Avenue Dupuis,Montréal,Québec,H3T 1E6,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.497210,-73.627343,H3T 1E6,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.66626,45.561942,0,Sophie-Barat,CSSDM,1239 Boul. Gouin Est,Montréal,Québec,H2C 1B3,Mur extérieur mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.561942,-73.66626,H2C 1B3,Mur extérieur mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.668265,45.558576,0,Sophie-Barat Annexe,CSSDM,750 Boul. Gouin Est,Montréal,Québec,H2C 1A6,Mur plafond plancher marquise calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.558576,-73.668265,H2C 1A6,Mur plafond plancher marquise calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.564944,45.554141,0,St-Albert-Le-Grand,CSSDM,5050 18E Avenue,Montréal,Québec,H1X 2N9,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.554141,-73.564944,H1X 2N9,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.601256,45.539761,0,St-Ambroise,CSSDM,6555 De Normanville,Montréal,Québec,H2S 2B8,Mur plafond plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.539761,-73.601256,H2S 2B8,Mur plafond plancher,LSST RSST et CSTC,Établissement scolaire
-73.669869,45.546626,0,St-Andre-Apotre,CSSDM,215 Rue Prieur Ouest,Montréal,Québec,H3L 1R7,Mur extérieur plafond plancher marquise calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.546626,-73.669869,H3L 1R7,Mur extérieur plafond plancher marquise calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.554768,45.536203,0,St-Anselme,CSSDM,2743 Rue De Rouen,Montréal,Québec,H2K 1N2,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.536203,-73.554768,H2K 1N2,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.608719,45.540905,0,St-Arsène,CSSDM,6972 Avenue Christophe-Colomb,Montréal,Québec,H2S 2H5,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.540905,-73.608719,H2S 2H5,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.606643,45.552372,0,École primaire Saint-Barthélemy - Pavillon Sagard,CSSDM,7400 Rue Sagard,Montréal,Québec,H2E 2S9,Mur plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.552372,-73.606643,H2E 2S9,Mur plancher,LSST RSST et CSTC,Établissement scolaire
-73.667663,45.541791,0,St-Benoit,CSSDM,500 Avenue Du Mont-Cassin,Montréal,Québec,H3L 1W6,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.541791,-73.667663,H3L 1W6,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.611814,45.561309,0,St-Bernardin,CSSDM,2950 Rue Jarry Est,Montréal,Québec,H1Z 2C8,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.561309,-73.611814,H1Z 2C8,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.53465,45.556619,0,St-Clément,CSSDM,4770 Rue La Fontaine,Montréal,Québec,H1V 1R3,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.556619,-73.53465,H1V 1R3,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.540205,45.583754,0,St-Donat,CSSDM,3155 Rue Desautels,Montréal,Québec,H1N 3B8,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.583754,-73.540205,H1N 3B8,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.537944,45.584033,0,St-Donat Annexe,CSSDM,3100 Rue Arcand,Montréal,Québec,H1N 3C7,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.584033,-73.537944,H1N 3C7,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.589081,45.560201,0,Ste-Bernadette-Soubirous,CSSDM,6855 16E Avenue,Montréal,Québec,H1X 2T5,Plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.560201,-73.589081,H1X 2T5,Plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.578004,45.553834,0,Ste-Bibiane,CSSDM,5755 13E Avenue,Montréal,Québec,H1X 2Y3,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.553834,-73.578004,H1X 2Y3,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.618499,45.537219,0,Ste-Cécile,CSSDM,7230 Avenue De Gaspé,Montréal,Québec,H2R 1Z6,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.537219,-73.618499,H2R 1Z6,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.525676,45.599938,0,Ste-Claire,CSSDM,8500 Rue Sainte-Claire,Montréal,Québec,H1L 1X7,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.599938,-73.525676,H1L 1X7,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.555138,45.548931,0,Ste-Jeanne-Darc,CSSDM,3700 Rue Sherbrooke Est,Montréal,Québec,H1X 1Z8,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.548931,-73.555138,H1X 1Z8,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.530174,45.596359,0,Ste-Louise-De-Marillac,CSSDM,8100 Rue De Marseille,Montréal,Québec,H1L 1P3,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.596359,-73.530174,H1L 1P3,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.624579,45.570501,0,Ste-Lucie,CSSDM,8901 Boul. Saint-Michel,Montréal,Québec,H1Z 3G3,Plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.570501,-73.624579,H1Z 3G3,Plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.55848,45.546586,0,St-Emile,CSSDM,3450 Rue Davidson,Montréal,Québec,H1W 2Z5,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.546586,-73.55848,H1W 2Z5,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.597192,45.535904,0,St-Etienne,CSSDM,5959 Rue Christophe-Colomb,Montréal,Québec,H2S 2G3,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.535904,-73.597192,H2S 2G3,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.550958,45.582778,0,St-Fabien,CSSDM,6500 Avenue De Renty,Montréal,Québec,H1M 1M4,Plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.582778,-73.550958,H1M 1M4,Plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.610688,45.546974,0,St-Gabriel-Lalemant Annexe,CSSDM,7350 Rue Garnier,Montréal,Québec,H2E 2A3,Mur plafond plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.546974,-73.610688,H2E 2A3,Mur plafond plancher,LSST RSST et CSTC,Établissement scolaire
-73.610688,45.546974,0,St-Gabriel-Lalement,CSSDM,7350 Rue Garnier,Montréal,Québec,H2E 2A3,Plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.546974,-73.610688,H2E 2A3,Plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.615855,45.552572,0,St-Gregoire-Le-Grand,CSSDM,7950 Rue Cartier,Montréal,Québec,H2E 2K2,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.552572,-73.615855,H2E 2K2,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.643731,45.558776,0,St-Isaac-Jogues,CSSDM,9355 Avenue De Galinée,Montréal,Québec,H2M 2A7,Mur extérieur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.558776,-73.643731,H2M 2A7,Mur extérieur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.570654,45.548835,0,St-Jean-De-La-Lande Annexe,CSSDM,5095 9E Avenue,Montréal,Québec,H1Y 2J3,Mur plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.548835,-73.570654,H1Y 2J3,Mur plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.592995,45.455774,0,St-Jean-Matha,CSSDM,1975 Boul. Desmarchais,Montréal,Québec,H4E 2B9,Plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.455774,-73.592995,H4E 2B9,Plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.531958,45.605897,0,St-Justin,CSSDM,5005 Rue Mousseau,Montréal,Québec,H1K 2V8,Plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.605897,-73.531958,H1K 2V8,Plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.531958,45.605897,0,St-Justin,CSSDM,5005 Rue Mousseau,Montréal,Québec,H1K 2V8,Mur plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.605897,-73.531958,H1K 2V8,Mur plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.565017,45.536551,0,St-Louis-De-Gonzague,CSSDM,2430 Terrasse Mercure,Montréal,Québec,J0S 1T0,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.536551,-73.565017,J0S 1T0,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.643137,45.474382,0,St-Luc,CSSDM,6300 Chemin De La Côte-Saint-Luc,Montréal,Québec,H3X 2H4,Mur plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.474382,-73.643137,H3X 2H4,Mur plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.613231,45.577764,0,8777 Av. 24e,CSSDM,8777 Av. 24e,Montréal,Québec,H1Z 3Z8,Calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.577764,-73.613231,H1Z 3Z8,Calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.706762,45.534121,0,St-Odile_Annexe,CSSDM,12055 Rue Dépatie,Montréal,Québec,H4J 1W9,Mur plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.534121,-73.706762,H4J 1W9,Mur plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.634629,45.501858,0,St-Pascal-Baylon,CSSDM,6320 Chemin De La Côte-Des-Neiges,Montréal,Québec,H3S 2A4,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.501858,-73.634629,H3S 2A4,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.66205,45.559335,0,St-Paul-De-La-Croix,CSSDM,10495 Avenue Georges-Baril,Montréal,Québec,H2C 2N1,Mur plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.559335,-73.66205,H2C 2N1,Mur plancher,LSST RSST et CSTC,Établissement scolaire
-73.576737,45.537987,0,St-Pierre-Claver,CSSDM,2110 Boul. Saint-Joseph Est,Montréal,Québec,H2H 1E7,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.537987,-73.576737,H2H 1E7,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.646648,45.539983,0,St-Simon Apotre,CSSDM,195 Rue De Beauharnois Ouest,Montréal,Québec,H2N 1K1,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.539983,-73.646648,H2N 1K1,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.626348,45.551768,0,Victor-Dore,CSSDM,1350 Boul. Crémazie Est,Montréal,Québec,H2E 1A1,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.551768,-73.626348,H2E 1A1,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.578549,45.479458,0,Victor-Rousselot,CSSDM,3525 Rue Sainte-Émilie,Montréal,Québec,H4C 1Z3,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.479458,-73.578549,H4C 1Z3,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.62072,45.501344,0,2910  Boul. Édouard-Montpetit,Université de Montréal,2910 Boul. Édouard-Montpetit,Montréal,Québec,H3T 1J7,Murs plafonds calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.501344,-73.62072,H3T 1J7,Murs plafonds calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.614962,45.504338,0,Centrale Thermique,Université de Montréal,2787 Chemin Des Services,Montréal,Québec,H3T 1J4,Plafonds calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.504338,-73.614962,H3T 1J4,Plafonds calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.613725,45.50884,0,Cepsum (Stade D'Hiver Centre D'Éducation Physique Et Des Sports Corridor),Université de Montréal,2100 Boul. Édouard-Montpetit,Montréal,Québec,H3T 1J4,Murs plafonds calorifuges,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.508840,-73.613725,H3T 1J4,Murs plafonds calorifuges,LSST RSST et CSTC,Établissement scolaire
-73.617661,45.500829,0,Garage Louis-Colin,Université de Montréal,5255 Av. Louis-Colin,Montréal,Québec,H3T 1N8,Murs plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.500829,-73.617661,H3T 1N8,Murs plafonds,LSST RSST et CSTC,Établissement scolaire
-73.614962,45.504338,0,Pavillon De La Direction Des Immeubles,Université de Montréal,2787 Chem. Des Services,Montréal,Québec,H3T 1J4,Murs plafonds calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.504338,-73.614962,H3T 1J4,Murs plafonds calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.621858,45.504752,0,Pavillon De La Faculté De L'Aménagement,Université de Montréal,2940 Chem. De La Côte-Sainte-Catherine,Montréal,Québec,H3T 1B9,Murs plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.504752,-73.621858,H3T 1B9,Murs plafonds,LSST RSST et CSTC,Établissement scolaire
-73.610401,45.50943,0,Pavillon De La Faculté De Musique Et Salle Claude-Champagne,Université de Montréal,200 Av. Vincent-D'Indy,Montréal,Québec,H2V 2T2,Murs plafonds calorifuges autres,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.509430,-73.610401,H2V 2T2,Murs plafonds calorifuges autres,LSST RSST et CSTC,Établissement scolaire
-73.615115,45.507307,0,Pavillon J.-A. Desève,Université de Montréal,2332 Bd Édouard-Montpetit,Montréal,Québec,H3T 1J4,Murs plafonds calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.507307,-73.615115,H3T 1J4,Murs plafonds calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.62072,45.501344,0,Pavillon Jean-Marc-Léger,Université de Montréal,2910 Boul. Édouard-Montpetit,Montréal,Québec,H3T 1J7,Murs plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.501344,-73.62072,H3T 1J7,Murs plafonds,LSST RSST et CSTC,Établissement scolaire
-73.618006,45.50916,0,Pavillon Marguerite-D'Youville Et Pavillon Lilliane De Stewart,Université de Montréal,2375 Chem. De La Côte-Sainte-Catherine,Montréal,Québec,H3T 1A8,Murs plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.509160,-73.618006,H3T 1A8,Murs plafonds,LSST RSST et CSTC,Établissement scolaire
-73.611815,45.510075,0,Pavillon Marie-Victorin,Université de Montréal,90 Av. Vincent-D'Indy,Montréal,Québec,H2V 2S9,Murs plafonds calorifuges,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.510075,-73.611815,H2V 2S9,Murs plafonds calorifuges,LSST RSST et CSTC,Établissement scolaire
-73.61806,45.500012,0,Pavillon Maximilien Caron 3200 Jean-Brillant Et Pavillon Lionel Groulx,Université de Montréal,3200 Jean-Brillant,Montréal,Québec,H3T 1N8,Plafonds calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.500012,-73.61806,H3T 1N8,Plafonds calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.61655,45.500951,0,Pavillon René-J.-A.- Lévesque,Université de Montréal,2905 Chem. Des Services,Montréal,Québec,H3T 1J4,Murs plafonds calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.500951,-73.61655,H3T 1J4,Murs plafonds calorifuge,LSST RSST et CSTC,Établissement scolaire
